,title,rating,reviews,type,address,operating_hours,phone,website,user_review
130,Arquiarte pb,4.9,84.0,Copy shop,"Empresarial Gênesis, Av. Monteiro da Franca, 520 - Sala 4 - Manaíra, João Pessoa - PB, 58015-680, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 83 3226-8010,https://www.instagram.com/arquiarte_pb/,
131,Barbara Veiga Arquitetura & Design,,,Interior architect office,"Av. Pres. Epitácio Pessoa, 4840 - sala 407-408 - Cabo Branco, João Pessoa - PB, 58045-000, Brazil","{'friday': '8AM–12PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–12PM', 'tuesday': '8AM–12PM', 'wednesday': '8AM–12PM', 'thursday': '8AM–12PM'}",+55 83 99121-9014,,
132,Arquitetura Ativa,,,Architect,"Praia Shopping, Av. Gov. Flávio Ribeiro Coutinho, 300 - Sl.202 - Manaíra, João Pessoa - PB, 58037-000, Brazil",,,,
133,Valeska Almeida Arquitetura,,,Architect,"Av. Fernando Luiz Henriques dos Santos, 616 - Loja 1 - Jardim Oceania, João Pessoa - PB, 58037-051, Brazil","{'friday': '9AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–6PM', 'tuesday': '9AM–6PM', 'wednesday': '9AM–6PM', 'thursday': '9AM–6PM'}",+55 83 98208-7848,https://www.instagram.com/valeskaalmeidaarquiteta/,
134,Luksys Arquitetura,,,Architect,"Empresarial Julio Mesquita, Av. João Maurício, 1675 - Sala 303 - Manaíra, João Pessoa - PB, 58038-000, Brazil","{'friday': '8AM–12PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–12PM', 'tuesday': '8AM–12PM', 'wednesday': '8AM–12PM', 'thursday': '8AM–12PM'}",+55 83 3021-4095,http://www.luksysarquitetura.com.br/,
135,Eduardo and Marianna Architects,5.0,2.0,Architects association,"Rua Índio Arabutan, 212 Emp. Monte Fuji, sala 06 - Cabo Branco, João Pessoa - PB, 58045-040, Brazil","{'friday': '9AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–6PM', 'tuesday': '9AM–6PM', 'wednesday': '9AM–6PM', 'thursday': '9AM–6PM'}",+55 83 3031-3060,http://www.emarquitetos.com/,
136,Sara Fernandes Arquitetura,,,Architect,,"{'friday': '8AM–9PM', 'saturday': '8AM–6PM', 'sunday': 'Closed', 'monday': '8AM–9PM', 'tuesday': '8AM–9PM', 'wednesday': '8AM–9PM', 'thursday': '8AM–9PM'}",+55 83 98148-1004,,
137,Laís Pedrosa Arquitetura,,,Architect,"-1708, Av. Fernando Luiz Henriques dos Santos, 1570 - Jardim Oceania, João Pessoa - PB, 58037-051, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",,,
138,Fernanda Brunet Arquitetura,,,Interior architect office,"Condomínio Empresarial Imperator, Av. Pres. Epitácio Pessoa, 4840 - Sala 207 - Cabo Branco, João Pessoa - PB, 58045-000, Brazil","{'friday': '9AM–6PM', 'saturday': '9AM–12PM', 'sunday': 'Closed', 'monday': '9AM–6PM', 'tuesday': '9AM–6PM', 'wednesday': '9AM–6PM', 'thursday': '9AM–6PM'}",+55 83 3035-1432,,
139,Consultarq Consultoria de Arquitetura e Interiores Saudáveis,,,Interior architect office,"Rua Iolanda Eloy de Medeiros, 101 - Apto 1304 Bloco A - Água Fria, João Pessoa - PB, 58053-028, Brazil","{'friday': '8AM–7PM', 'saturday': '8AM–1PM', 'sunday': 'Closed', 'monday': '8AM–7PM', 'tuesday': '8AM–7PM', 'wednesday': '8AM–7PM', 'thursday': '8AM–7PM'}",+55 83 99831-4329,http://consultarq-consultoria-de-arquitetura.negocio.site/,
140,Studio Actium Arquitetura,5.0,1.0,Architect,"R. Severino Nicolau de Melo, 700 - Jardim Oceania, João Pessoa - PB, 58037-700, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 83 99984-8958,https://www.facebook.com/actiumstudio,
141,Glendo D'Oliveira Arquitetura e Interiores,,,Interior architect office,"Av. Pres. Epitácio Pessoa, 955 - Estados, João Pessoa - PB, 58030-000, Brazil","{'friday': '8AM–6PM', 'saturday': '8AM–12PM', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 83 99977-9598,,
142,Legu Arquitetura e Interiores,5.0,1.0,Architect,"Rua Rosa Lima dos Santos, 293 - Bancários, João Pessoa - PB, 58051-425, Brazil",,,,
143,Thaís Porto Arquitetura e Interiores,,,Interior architect office,"Josita de Almeida - Altiplano Cabo Branco, João Pessoa - PB, 58046-490, Brazil","{'friday': '8AM–6PM', 'saturday': '8AM–12PM', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 83 99983-8264,http://instagram.com/portothais_arquitetura,
144,Vila 03 Arquitetura,5.0,4.0,Architecture firm,,"{'friday': '8AM–6PM', 'saturday': '8:30AM–12PM', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 83 99989-2588,https://campsite.bio/vila03arq,
145,Alice Medeiros Arquiteta,,,Interior architect office,"Av. Ingá, 616 - Manaíra, João Pessoa - PB, 58038-251, Brazil","{'friday': '9AM–7PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–7PM', 'tuesday': '9AM–7PM', 'wednesday': '9AM–7PM', 'thursday': '9AM–7PM'}",+55 83 99652-4129,,
146,Manu Vasconcelos Arquitetura + Interiores,5.0,3.0,Corporate office,"Avenida Governador Flávio Ribeiro Coutinho Liv Mall, Sala 722 - Manaíra, João Pessoa - PB, 58310-000, Brazil","{'friday': '9AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–6PM', 'tuesday': '9AM–6PM', 'wednesday': '9AM–6PM', 'thursday': '9AM–6PM'}",+55 83 99630-8641,https://www.instagram.com/manuvasconcelos.arquitetura/,
147,OLIVEIRA DUARTE ARQUITETURA,,,Corporate office,"R. Antônio Miguel Duarte - Bancários, João Pessoa - PB, 58033-455, Brazil",,+55 83 98164-6355,,
148,Renata Dantas Arquitetura,,,Interior architect office,"Av. Sen. Ruy Carneiro, 676 - Sala 202 - Manaíra, João Pessoa - PB, 58039-180, Brazil","{'friday': '9AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–5PM', 'tuesday': '9AM–5PM', 'wednesday': '9AM–5PM', 'thursday': '9AM–5PM'}",+55 83 99685-2579,,
149,Arquitetura do Olhar,4.5,2.0,Health and beauty shop,"Rua Comerciante Alfredo Ferreira da Rocha, 977 - Mangabeira I, João Pessoa - PB, 58055-540, Brazil","{'friday': '9AM–12PM', 'saturday': '9AM–12PM', 'sunday': 'Closed', 'monday': 'Closed', 'tuesday': '9AM–12PM', 'wednesday': '9AM–12PM', 'thursday': '9AM–12PM'}",+55 83 98817-2180,,
150,Patricia Marcolino - Arquitetos Associados,5.0,39.0,Architect,"Av. Nascimento de Castro, 1730 - Lagoa Nova, Natal - RN, 59056-450, Brazil","{'friday': '8AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–5PM', 'tuesday': '8AM–5PM', 'wednesday': '8AM–5PM', 'thursday': '8AM–5PM'}",+55 84 4141-2835,http://patriciamarcolinoarq.com.br/,
151,ND STUDIO Arquitetura & Design,5.0,11.0,Architect,"R, Av. Conselheiro Rosa e Silva, 1206 - sala: 212 - Aflitos, Recife - PE, 52050-345, Brazil","{'friday': '9AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–6PM', 'tuesday': '9AM–6PM', 'wednesday': '9AM–6PM', 'thursday': '9AM–6PM'}",+55 81 3090-6791,https://nd-studio-arquitetura.negocio.site/?utm_source=gmb&utm_medium=referral,
152,Dual Arquitetura e Construção Ltda,,,Civil engineering company,"R. Maria Caetano Fernandes de Lima, 213 - Tambauzinho, João Pessoa - PB, 58042-050, Brazil",,+55 83 98895-7712,,
153,Artestudio Revista AE,4.5,4.0,Publisher,"R. Dep. Tertuliano de Brito, 348 - Estados, João Pessoa - PB, 58030-044, Brazil","{'friday': '9AM–12PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–12PM', 'tuesday': '9AM–12PM', 'wednesday': '9AM–12PM', 'thursday': '9AM–12PM'}",+55 83 3021-8308,https://linktr.ee/revistaae,
154,EFICAZ ARQUITETURA E COMBATE A INCÊNDIO,,,Interior architect office,"R. Maurício Leal Wanderley - Valentina, João Pessoa - PB, 58063-007, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 83 99129-2582,,
155,Gabriela e Otávio Arquitetos,,,Interior architect office,"Av. São Gonçalo, 281 - Manaíra, João Pessoa - PB, 58038-330, Brazil","{'friday': '9AM–5PM', 'saturday': '9AM–12PM', 'sunday': 'Closed', 'monday': '9AM–5PM', 'tuesday': '9AM–5PM', 'wednesday': '9AM–5PM', 'thursday': '9AM–5PM'}",+55 83 99902-0333,,
156,Trevo Construções Engenharia & Arquitetura,5.0,1.0,Corporate office,"R. Flamboyant, 406-462 - Anatólia, João Pessoa - PB, 58052-010, Brazil","{'friday': 'Closed', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 83 98103-7213,,
157,Arquitetura/engenharia civil - projetos,,,Interior architect office,"R. José Felipe de Oliveira - Valentina de Figueiredo, João Pessoa - PB, 58062-129, Brazil","{'friday': '8AM–9PM', 'saturday': '8AM–9PM', 'sunday': 'Closed', 'monday': '8AM–9PM', 'tuesday': '8AM–9PM', 'wednesday': '8AM–9PM', 'thursday': '8AM–9PM'}",+55 83 98693-2997,https://www.instagram.com/eng.darllyel/,
158,Conceitotres - Arquitetos Associados,,,Architect,"Praia Shopping, Av. Gov. Flávio Ribeiro Coutinho, 300 - Sala 110 - Manaíra, João Pessoa - PB, 58037-000, Brazil",,,,
159,João Coura / Taty Travassos - Arquitetura e Urbanismo,,,Architect,"Edif. Porto Mar, Av. Oceano Atlântico, 422 - Sala 1 - Intermares, Cabedelo - PB, 58102-252, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 83 98707-4942,,
160,241 arquitetura e interiores,,,Corporate office,"Estados, João Pessoa - PB, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",,http://instagram.com/241arquitetura,
161,Department of Architecture and Urbanism,5.0,1.0,Architecture school,"Via Expressa Padre Zé, 643-923 - Conj. Pres. Castelo Branco III, João Pessoa - PB, 58050-585, Brazil","{'friday': '8AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–5PM', 'tuesday': '8AM–5PM', 'wednesday': '8AM–5PM', 'thursday': '8AM–5PM'}",+55 83 3216-7115,http://security.ufpb.br/ctarq,
162,Engenharia e Arquitetura,,,Corporate office,"R. Imac. Conceição, 375 - Imaculada, Bayeux - PB, 58309-290, Brazil",,+55 12 3426-3457,,
163,Hannah Veras Arquiteta,,,Architect,"R. Poetisa Violeta Formiga, 80 - Aeroclube, João Pessoa - PB, 58036-345, Brazil","{'friday': 'Open 24 hours', 'saturday': 'Open 24 hours', 'sunday': 'Open 24 hours', 'monday': 'Open 24 hours', 'tuesday': 'Open 24 hours', 'wednesday': 'Open 24 hours', 'thursday': 'Open 24 hours'}",+55 83 99855-2285,,
164,Alisson Freire Arquitetura,,,Corporate office,"Av. Gen. Edson Ramalho, 275 - Manaíra, João Pessoa - PB, 58038-100, Brazil","{'friday': '8AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–5PM', 'tuesday': '8AM–5PM', 'wednesday': '8AM–5PM', 'thursday': '8AM–5PM'}",+55 988171589,,
165,Larissa Farias Arquitetura e Interiores,,,Corporate office,"R. Nossa Sra. dos Navegantes, 415 - Tambaú, João Pessoa - PB, 58039-111, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 83 99928-0325,,
166,Amanda Gouveia + Club ARQ.,,,Interior architect office,"Av. Pres. Epitácio Pessoa, 3014 - Tambauzinho, João Pessoa - PB, 58045-000, Brazil","{'friday': '9AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–6PM', 'tuesday': '9AM–6PM', 'wednesday': '9AM–6PM', 'thursday': '9AM–6PM'}",+55 83 98807-7466,http://www.instagram.com/amandagouveiaarquitetura,
167,Layout Arquitetura,,,Corporate office,"R. Juvenal Mário da Silva - Manaíra, João Pessoa - PB, 58038-511, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 83 99831-0004,,
168,Metro Arquitetura,3.9,7.0,Architect,"Av. João de Barros, 1527 - Soledade, Recife - PE, 50050-180, Brazil","{'friday': '9AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–6PM', 'tuesday': '9AM–6PM', 'wednesday': '9AM–6PM', 'thursday': '9AM–6PM'}",+55 81 3426-5655,http://www.metro.arq.br/,
169,Bloco de Arquitetura e Urbanismo - UNIPÊ,5.0,1.0,Private university,"BR-230, 22 - bloco I - Água Fria, João Pessoa - PB, 58053-001, Brazil",,+55 83 2106-9278,https://www.unipe.edu.br/,
170,"March - Arquitetura, Construções e Negócios Imobiliários",,,Architect,"R. Virginia Maria Nogueira Gadelha Pimentel, 589 - sala I - Bela Vista II, Cabedelo - PB, 58102-332, Brazil","{'friday': '9AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–6PM', 'tuesday': '9AM–6PM', 'wednesday': '9AM–6PM', 'thursday': '9AM–6PM'}",+55 83 99133-6385,http://www.grupomarch.com.br/,
171,Balance Arquitetura e Interiores,,,Corporate office,"Av. Monteiro da Franca, 1071 - Manaíra, João Pessoa - PB, 58038-320, Brazil","{'friday': '8AM–5:30PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–5:30PM', 'tuesday': '8AM–5:30PM', 'wednesday': '8AM–5:30PM', 'thursday': '8AM–5:30PM'}",+55 83 99870-3831,,
172,Ramayana Lira Arquitetura e Interiores,,,Interior architect office,"R. Ambrosina Soares dos Santos - Bessa, João Pessoa - PB, 58035-140, Brazil","{'friday': '8:30AM–5:30PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8:30AM–5:30PM', 'tuesday': '8:30AM–5:30PM', 'wednesday': '8:30AM–5:30PM', 'thursday': '8:30AM–5:30PM'}",+55 83 98138-7888,https://ramayana-lira-arquitetura-e.negocio.site/?utm_source=gmb&utm_medium=referral,
173,FABBRICA Arquitetura e design,5.0,1.0,Architect,"Edifício Empresarial Trade Office Center - Avenida Senador Ruy Carneiro, 300, sala 406, Miramar, João Pessoa - PB, 58032-101, Brazil","{'friday': '2:30–6:30PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '2:30–6:30PM', 'tuesday': '2:30–6:30PM', 'wednesday': '2:30–6:30PM', 'thursday': '2:30–6:30PM'}",+55 83 3244-2082,,
174,STUDIO SOMMA - ARQUITETURA COLABORATIVA,,,Corporate office,"Av. Antônio Lira, 182 - sala 103 - Tambaú, João Pessoa - PB, 58039-050, Brazil",,+55 83 99640-7470,http://instagram.com/st.somma,
175,A2 Arquitetos,4.0,1.0,Architect,"R. Cel. José Cesarino da Nóbrega, 30 - Jardim Sao Paulo, João Pessoa - PB, 58051-130, Brazil","{'friday': '8AM–12PM', 'saturday': '9AM–1PM', 'sunday': 'Closed', 'monday': '8AM–12PM', 'tuesday': '8AM–12PM', 'wednesday': '8AM–12PM', 'thursday': '8AM–12PM'}",+55 83 3235-7914,,
176,Habitus Arquitetura - Arquiteto em Mossoró,4.8,23.0,Architect,"Av. Rio Branco, 1530 - Doze Anos, Mossoró - RN, 59603-000, Brazil","{'friday': '8–11AM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8–11AM', 'tuesday': '8–11AM', 'wednesday': '8–11AM', 'thursday': '8–11AM'}",+55 84 2142-0057,https://www.habitusarquitetura.com.br/,
177,MA Arquitetura,,,Corporate office,"Moura Trade Center, Av. Guarabira, 1222 - 103 - Manaíra, João Pessoa - PB, 58030-331, Brazil","{'friday': '1:30–6:30PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '1:30–6:30PM', 'tuesday': '1:30–6:30PM', 'wednesday': '1:30–6:30PM', 'thursday': '1:30–6:30PM'}",+55 83 98896-3417,,
178,Memorial da Arquitetura Paraibana,,,Labor union,"Praça São Pedro Gonçalves, 2 - Varadouro, João Pessoa - PB, 58010-595, Brazil","{'friday': '8AM–12PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–12PM', 'tuesday': '8AM–12PM', 'wednesday': '8AM–12PM', 'thursday': '8AM–12PM'}",+55 83 3222-1975,,
179,Módulo 4 Arquitetura,5.0,2.0,Architect,"R. Gen. Joaquim Inácio, 830, 103 - Ilha do Leite, Recife - PE, 50070-275, Brazil","{'friday': '9AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–6PM', 'tuesday': '9AM–6PM', 'wednesday': '9AM–6PM', 'thursday': '9AM–6PM'}",+55 81 99606-4172,https://www.instagram.com/modulo4arquitetura/,
180,Programa de Pós-Graduação em Arquitetura e Urbanismo - PPGAU,,,Public university,"Centro de Tecnologia, Cidade Universitária, s/n, Castelo Branco III, João Pessoa - PB, 58051-085, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 83 3216-7077,,
181,Escritório de Arquitetura Débora Pires,3.0,1.0,Architect,"Av. Pres. Epitácio Pessoa, 753 - Estados, João Pessoa - PB, 58030-000, Brazil",,+55 83 3244-4024,,
182,Mesquita + Sousa Arquitetura,5.0,7.0,Corporate office,"R. Benjamin Constant, 170 - sala 1702 - Estacao Velha, Campina Grande - PB, 58410-003, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 83 99629-0111,https://www.instagram.com/mesquitasousarquitetura/,
183,NEBR arquitetura,,,Architect,"Bairro Novo, Carpina - PE, 55819-317, Brazil",,,,
184,Lins Arquitetos Associados,5.0,8.0,Architect,"Rua Manoel Miguel dos Santos, 330, Jardim Gonzaga, Juazeiro do Norte - CE, 63046-190, Brazil","{'friday': '9AM–12PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–12PM', 'tuesday': '9AM–12PM', 'wednesday': '9AM–12PM', 'thursday': '9AM–12PM'}",+55 88 2156-2745,https://www.linsarquitetos.com.br/,
185,CTH - UFPB,,,Public university,"Via Expressa Padre Zé - Castelo Branco, João Pessoa - PB, 58050-585, Brazil",,,http://ct.ufpb.br/ccau,
186,ACRO ARQUITETURA,5.0,2.0,Architect,"Av. Maranhão, n° 761 - sala 05 - Estados, João Pessoa - PB, 58030-261, Brazil","{'friday': '8AM–12PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–12PM', 'tuesday': '8AM–12PM', 'wednesday': '8AM–12PM', 'thursday': '8AM–12PM'}",+55 83 3246-6181,http://acroarquiteturaecomunicacao.vitrinevirtual.net/,
187,Revestimento Fume em João Pessoa - Urbana Film Arquitetura,1.0,2.0,Wallpaper store,"R. Comerciante José Miranda de Araújo, 42 - Jardim Oceania, João Pessoa - PB, 58036-112, Brazil","{'friday': '8AM–6PM', 'saturday': '8AM–2PM', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 83 98717-6416,http://www.urbanafilm.comunidades.net/,
188,Bevilacqua Arquitetura e Engenharia,5.0,29.0,Architect,"R. Viena, 203 - Jardim Oswaldo Cruz, São José dos Campos - SP, 12216-720, Brazil","{'friday': '9AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–5PM', 'tuesday': '9AM–5PM', 'wednesday': '9AM–6PM', 'thursday': '9AM–6PM'}",+55 12 3942-8477,http://www.bevilacqua.com.br/,
189,Jacobsen Arquitetura,4.8,33.0,Architect,"Alameda Gabriel Monteiro da Silva, 1310 - Jardim Paulistano, São Paulo - SP, 01442-000, Brazil","{'friday': '10AM–7PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '10AM–7PM', 'tuesday': '10AM–7PM', 'wednesday': '10AM–7PM', 'thursday': '10AM–7PM'}",+55 11 3087-0600,https://jacobsenarquitetura.com/,
190,Bernardes Arquitetura,4.8,22.0,Architect,"R. Iramaia, 105 - Jardim Europa, São Paulo - SP, 01450-020, Brazil","{'friday': '10AM–7PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '10AM–7PM', 'tuesday': '10AM–7PM', 'wednesday': '10AM–7PM', 'thursday': '10AM–7PM'}",+55 11 5185-0050,http://www.bernardesarq.com.br/,
191,Kaline Tomé arquitetura,5.0,1.0,Architect,"Av. Pres. Epitácio Pessoa, 4840 - Cabo Branco, João Pessoa - PB, 58045-000, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 83 98886-6445,,
192,Mãe Luiza Acessível,5.0,1.0,Architecture firm,"R. João XXIII, 685 - Mãe Luíza, Natal - RN, 59014-000, Brazil","{'friday': '8AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–5PM', 'tuesday': '8AM–5PM', 'wednesday': '8:08AM–5PM', 'thursday': '8AM–5PM'}",+55 84 99955-0999,https://mae-luiza-acessivel.business.site/?utm_source=gmb&utm_medium=referral,
193,PB Arquitetura,5.0,20.0,Architect,"Alameda Caulim, 115 - Sala 710 - Cerâmica, São Caetano do Sul - SP, 09531-195, Brazil","{'friday': '9AM–6PM', 'saturday': '9AM–12PM', 'sunday': 'Closed', 'monday': '9AM–6PM', 'tuesday': '9AM–6PM', 'wednesday': '9AM–6PM', 'thursday': '9AM–6PM'}",+55 11 2311-1178,http://www.pbarquitetura.com.br/,
194,JS Designer Arquitetura Urbanismo e Interiores,,,Architect,"Av. Cruz das Armas - Oitizeiro, João Pessoa - PB, 58087-000, Brazil",,,,
195,BernardesArquitetura,4.9,19.0,Architect,"R. Corcovado, 250 - Jardim Botânico, Rio de Janeiro - RJ, 22460-050, Brazil","{'friday': '9AM–7PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–7PM', 'tuesday': '9AM–7PM', 'wednesday': '9AM–7PM', 'thursday': '9AM–7PM'}",+55 21 2512-7743,http://www.bernardesarq.com.br/,
196,Tetro Arquitetura,5.0,13.0,Architect,"R. Arrudas, 245 - Sala 1 - Santa Lúcia, Belo Horizonte - MG, 30360-300, Brazil","{'friday': '9AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–6PM', 'tuesday': '9AM–6PM', 'wednesday': '9AM–6PM', 'thursday': '9AM–6PM'}",+55 31 3297-9419,http://www.tetro.com.br/,
197,Todos Arquitetura,4.8,10.0,Architect,"Rua Haddock Lobo, 684 - 5º andar - Consolação, São Paulo - SP, 01414-001, Brazil","{'friday': '9AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–6PM', 'tuesday': '9AM–6PM', 'wednesday': '9AM–6PM', 'thursday': '9AM–6PM'}",+55 11 3154-0396,http://www.todosarquitetura.com/,
198,Felipe Caboclo Arquitetura,5.0,11.0,Architect,"I, ED. CAMPUS OFFICES, Av. Plaza, 06 - conj 509 - Jardim Paraiso, Itu - SP, 13302-100, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 11 2715-3842,http://felipecaboclo.com.br/,
199,PLUS arquitetura,4.8,18.0,Architect,"R. Santos Dumont, 406 - Centro, Tubarão - SC, 88701-611, Brazil","{'friday': '8:30AM–12PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8:30AM–12PM', 'tuesday': '8:30AM–12PM', 'wednesday': '8:30AM–12PM', 'thursday': '8:30AM–12PM'}",+55 48 3622-1114,http://www.plusarquitetura.com/,
